run_id	llm	prompt_combination	test_id	pair_id	wording_type	difficulty	category	strict_accuracy	overall_similarity	structural_accuracy	response_time_ms	similarity_available	gamma_similarity	sigma_similarity	measure_similarity	aggregate_similarity	cube_similarity	strict_valid	structural_valid	strict_weighted_score	structural_weighted_score	format_valid	cube_correct	aggregate_correct	measure_correct	gamma_correct	sigma_correct	structural_sigma_correct	unknown_fields_count	missing_gamma_count	extra_gamma_count	missing_sigma_count	extra_sigma_count	wrong_sigma_value_count	question	expected_cube	expected_aggregate	expected_measure	expected_gamma	expected_sigma	actual_answer	prompt_chars	prompt_utf8_bytes	prompt_estimated_tokens_chars	prompt_estimated_tokens_bytes	prompt_eval_count	eval_count	total_tokens	total_duration_ms	load_duration_ms	adjusted_duration_ms	adjusted_duration_s	prompt_eval_duration_ms	eval_duration_ms	prompt_tokens_per_second	output_tokens_per_second	llm_call_success	error_type	error_message	timestamp
run_0159	gemma4:26b	instructions_for_query_generation+examples	pair_09_structured	pair_09	structured	medium	structured_wording	0	0.97	1	8119	TRUE	1	0.9	1	1	1	FALSE	TRUE	85	100	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0	0	0	0	0	1	What are the total unit sales by customer gender for Golden-card customers in the USA?	sales_cube	Sum	unit_sales	[customer_dim.gender]	"[customer_dim.member_card='Golden', customer_dim.country='USA']"	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""TotalUnitSalesByCustomerGenderForGoldenCardCustomersInUSA"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""unit_sales"",\n  ""gamma"": [\n    ""customer_dim.gender""\n  ],\n  ""sigma"": [\n    ""customer_dim.member_card='Golden-card'"",\n    ""customer_dim.country='USA'""\n  ]\n}"	10889	10889	2723	2723	2856	107	2963	8105	1	8104	8.104	2483	5601	1149.82	19.1	TRUE			21/09/2026 00:34
run_0160	gemma4:26b	instructions_for_query_generation+examples	pair_09_natural	pair_09	natural	medium	natural_wording	0	0.97	1	7971	TRUE	1	0.9	1	1	1	FALSE	TRUE	85	100	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0	0	0	0	0	1	"Among Golden-card customers in the USA, how many units did men and women buy?"	sales_cube	Sum	unit_sales	[customer_dim.gender]	"[customer_dim.member_card='Golden', customer_dim.country='USA']"	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""UnitSalesByGenderForGoldenCardCustomersInUSA"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""unit_sales"",\n  ""gamma"": [\n    ""customer_dim.gender""\n  ],\n  ""sigma"": [\n    ""customer_dim.member_card='Golden-card'"",\n    ""customer_dim.country='USA'""\n  ]\n}"	10880	10880	2720	2720	2856	105	2961	7957	1	7956	7.956	2523	5411	1131.73	19.4	TRUE			21/09/2026 00:34
run_0161	gemma4:26b	instructions_for_query_generation+examples	pair_05_structured	pair_05	structured	simple	structured_wording	0	0.97	1	7690	TRUE	1	0.9	1	1	1	FALSE	TRUE	85	100	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0	0	0	0	0	1	What are the total store sales for stores in California during 1998?	sales_cube	Sum	store_sales	[]	"[store_dim.store_state='CA', date_dim.the_year='1998']"	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""TotalStoreSalesForStoresInCaliforniaDuring1998"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [],\n  ""sigma"": [\n    ""store_dim.store_state='California'"",\n    ""date_dim.the_year='1998'""\n  ]\n}"	10871	10871	2718	2718	2855	98	2953	7676	1	7675	7.675	2657	5002	1074.35	19.59	TRUE			21/09/2026 00:34
run_0162	gemma4:26b	instructions_for_query_generation+examples	pair_05_natural	pair_05	natural	simple	natural_wording	0	0.97	1	7767	TRUE	1	0.9	1	1	1	FALSE	TRUE	85	100	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0	0	0	0	0	1	How much sales revenue came from stores in California during 1998?	sales_cube	Sum	store_sales	[]	"[store_dim.store_state='CA', date_dim.the_year='1998']"	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""StoreSalesFromCaliforniaIn1998"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [],\n  ""sigma"": [\n    ""store_dim.store_state='California'"",\n    ""date_dim.the_year='1998'""\n  ]\n}"	10869	10869	2718	2718	2854	95	2949	7753	1	7752	7.752	2506	5226	1138.64	18.18	TRUE			21/09/2026 00:34
run_0163	gemma4:26b	instructions_for_query_generation+examples	pair_15_natural	pair_15	natural	complex	natural_wording	0	0.91	0	10635	TRUE	1	0.71	1	1	1	FALSE	FALSE	80	90	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	0	0	1	1	1	"When Daily Paper promotions were used in California during Q3 1997, how did the average sales revenue differ across product categories and store types?"	sales_cube	Avg	store_sales	"[product_dim.product_category, store_dim.store_type]"	"[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']"	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""AverageStoreSalesByProductCategoryAndStoreTypeForDailyPaperPromotionsInCaliforniaQ31997"",\n  ""aggregateFunction"": ""Avg"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [\n    ""product_dim.product_category"",\n    ""store_dim.store_type""\n  ],\n  ""sigma"": [\n    ""promotion_dim.promotion_name='Daily Paper'"",\n    ""store_dim.store_state='California'"",\n    ""date_dim.year_quarter='1997-Q3'""\n  ]\n}"	10954	10954	2739	2739	2869	150	3019	10621	1	10620	10.62	2771	7826	1035.33	19.16	TRUE			21/09/2026 00:34
run_0164	gemma4:26b	instructions_for_query_generation+examples	pair_15_structured	pair_15	structured	complex	structured_wording	0	0.91	0	11149	TRUE	1	0.71	1	1	1	FALSE	FALSE	80	90	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	0	0	1	1	1	What is the average store sales by product category and store type for Daily Paper promotions in California during Q3 1997?	sales_cube	Avg	store_sales	"[product_dim.product_category, store_dim.store_type]"	"[promotion_dim.media_type='Daily Paper', store_dim.store_state='CA', date_dim.year_quarter='1997-Q3']"	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""AverageStoreSalesByCategoryAndTypeForDailyPaperPromotionsInCaliforniaDuringQ31997"",\n  ""aggregateFunction"": ""Avg"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [\n    ""product_dim.product_category"",\n    ""store_dim.store_type""\n  ],\n  ""sigma"": [\n    ""promotion_dim.promotion_name='Daily Paper'"",\n    ""store_dim.store_state='California'"",\n    ""date_dim.year_quarter='1997-Q3'""\n  ]\n}"	10926	10926	2732	2732	2865	148	3013	11136	1	11135	11.135	2916	8199	982.37	18.05	TRUE			21/09/2026 00:34
run_0165	gemma4:26b	instructions_for_query_generation+examples	pair_01_structured	pair_01	structured	simple	structured_wording	1	1	1	7689	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	What are the total store sales by product category for the year 1997?	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""TotalStoreSalesByProductCategoryFor1997"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [\n    ""product_dim.product_category""\n  ],\n  ""sigma"": [\n    ""date_dim.the_year='1997'""\n  ]\n}"	10872	10872	2718	2718	2856	98	2954	7675	1	7674	7.674	2658	4998	1074.21	19.61	TRUE			21/09/2026 00:35
run_0166	gemma4:26b	instructions_for_query_generation+examples	pair_01_natural	pair_01	natural	simple	natural_wording	1	1	1	7908	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	"In 1997, how much sales revenue did each product category generate?"	sales_cube	Sum	store_sales	[product_dim.product_category]	[date_dim.the_year='1997']	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""TotalStoreSalesByProductCategoryIn1997"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [\n    ""product_dim.product_category""\n  ],\n  ""sigma"": [\n    ""date_dim.the_year='1997'""\n  ]\n}"	10870	10870	2718	2718	2855	98	2953	7894	1	7893	7.893	2672	5201	1068.31	18.84	TRUE			21/09/2026 00:35
run_0167	gemma4:26b	instructions_for_query_generation+examples	pair_12_structured	pair_12	structured	complex	structured_wording	1	1	1	10092	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	What are the total store sales by product subcategory and quarter during 1997 for Breakfast Foods sold by stores in the USA?	sales_cube	Sum	store_sales	"[product_dim.product_subcategory, date_dim.year_quarter]"	"[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']"	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""TotalStoreSalesByProductSubcategoryAndQuarterDuring1997ForBreakfastFoodsInUSA"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [\n    ""product_dim.product_subcategory"",\n    ""date_dim.year_quarter""\n  ],\n  ""sigma"": [\n    ""date_dim.the_year='1997'"",\n    ""product_dim.product_category='Breakfast Foods'"",\n    ""store_dim.store_country='USA'""\n  ]\n}"	10927	10927	2732	2732	2866	144	3010	10058	1	10057	10.057	2615	7424	1095.98	19.4	TRUE			21/09/2026 00:35
run_0168	gemma4:26b	instructions_for_query_generation+examples	pair_12_natural	pair_12	natural	complex	natural_wording	1	1	1	10252	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	"For Breakfast Foods sold by stores in the USA in 1997, how much sales revenue came from each product subcategory in each quarter?"	sales_cube	Sum	store_sales	"[product_dim.product_subcategory, date_dim.year_quarter]"	"[date_dim.the_year='1997', product_dim.product_category='Breakfast Foods', store_dim.store_country='USA']"	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""SalesRevenueByProductSubcategoryAndQuarterForBreakfastFoodsInUSAIn1997"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [\n    ""product_dim.product_subcategory"",\n    ""date_dim.year_quarter""\n  ],\n  ""sigma"": [\n    ""product_dim.product_category='Breakfast Foods'"",\n    ""store_dim.store_country='USA'"",\n    ""date_dim.the_year='1997'""\n  ]\n}"	10932	10932	2733	2733	2868	143	3011	10238	1	10237	10.237	2822	7395	1016.27	19.34	TRUE			21/09/2026 00:35
run_0169	gemma4:26b	instructions_for_query_generation+examples	pair_02_natural	pair_02	natural	simple	natural_wording	1	1	1	6490	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	How does the average store cost compare across the different store types?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""AverageStoreCostByStoreType"",\n  ""aggregateFunction"": ""Avg"",\n  ""measure"": ""store_cost"",\n  ""gamma"": [\n    ""store_dim.store_type""\n  ],\n  ""sigma"": []\n}"	10876	10876	2719	2719	2851	74	2925	6476	1	6475	6.475	2634	3822	1082.31	19.36	TRUE			21/09/2026 00:35
run_0170	gemma4:26b	instructions_for_query_generation+examples	pair_02_structured	pair_02	structured	simple	structured_wording	1	1	1	6548	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	What is the average store cost by store type?	sales_cube	Avg	store_cost	[store_dim.store_type]	[]	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""AverageStoreCostByStoreType"",\n  ""aggregateFunction"": ""Avg"",\n  ""measure"": ""store_cost"",\n  ""gamma"": [\n    ""store_dim.store_type""\n  ],\n  ""sigma"": []\n}"	10848	10848	2712	2712	2848	74	2922	6534	1	6533	6.533	2686	3829	1060.22	19.32	TRUE			21/09/2026 00:35
run_0171	gemma4:26b	instructions_for_query_generation+examples	pair_03_natural	pair_03	natural	simple	natural_wording	1	1	1	5498	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	How much sales revenue was generated overall?	sales_cube	Sum	store_sales	[]	[]	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""TotalSalesRevenueOverall"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [],\n  ""sigma"": []\n}"	10848	10848	2712	2712	2846	58	2904	5486	1	5485	5.485	2453	3012	1159.95	19.25	TRUE			21/09/2026 00:35
run_0172	gemma4:26b	instructions_for_query_generation+examples	pair_03_structured	pair_03	structured	simple	structured_wording	1	1	1	5738	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	What are the total store sales across the entire cube?	sales_cube	Sum	store_sales	[]	[]	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""TotalStoreSales"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [],\n  ""sigma"": []\n}"	10857	10857	2715	2715	2849	57	2906	5726	1	5725	5.725	2653	3055	1073.87	18.66	TRUE			21/09/2026 00:36
run_0173	gemma4:26b	instructions_for_query_generation+examples	pair_06_natural	pair_06	natural	medium	natural_wording	1	1	1	9075	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	"For stores in the USA in 1998, how many units were sold in each state during each quarter?"	sales_cube	Sum	unit_sales	"[store_dim.store_state, date_dim.year_quarter]"	"[store_dim.store_country='USA', date_dim.the_year='1998']"	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""UnitSalesByStateAndQuarterForUSAIn1998"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""unit_sales"",\n  ""gamma"": [\n    ""store_dim.store_state"",\n    ""date_dim.year_quarter""\n  ],\n  ""sigma"": [\n    ""store_dim.store_country='USA'"",\n    ""date_dim.the_year='1998'""\n  ]\n}"	10893	10893	2724	2724	2862	124	2986	9061	1	9060	9.06	2589	6451	1105.17	19.22	TRUE			21/09/2026 00:36
run_0174	gemma4:26b	instructions_for_query_generation+examples	pair_06_structured	pair_06	structured	medium	structured_wording	1	1	1	9125	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	What are the total unit sales by store state and quarter for stores in the USA during 1998?	sales_cube	Sum	unit_sales	"[store_dim.store_state, date_dim.year_quarter]"	"[store_dim.store_country='USA', date_dim.the_year='1998']"	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""TotalUnitSalesByStoreStateAndQuarterForUSAIn1998"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""unit_sales"",\n  ""gamma"": [\n    ""store_dim.store_state"",\n    ""date_dim.year_quarter""\n  ],\n  ""sigma"": [\n    ""store_dim.store_country='USA'"",\n    ""date_dim.the_year='1998'""\n  ]\n}"	10894	10894	2724	2724	2861	126	2987	9111	1	9110	9.11	2721	6371	1051.14	19.78	TRUE			21/09/2026 00:36
run_0175	gemma4:26b	instructions_for_query_generation+examples	pair_10_natural	pair_10	natural	medium	natural_wording	0	0.96	1	9037	TRUE	1	0.88	1	1	1	FALSE	TRUE	85	100	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0	0	0	0	0	1	"During 1997, how did the sales revenue from low-fat products change from month to month?"	sales_cube	Sum	store_sales	[date_dim.year_and_month]	"[product_dim.low_fat='1', date_dim.the_year='1997']"	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""MonthlySalesRevenueForLowFatProductsIn1997"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [\n    ""date_dim.year_and_month""\n  ],\n  ""sigma"": [\n    ""date_dim.the_year='1997'"",\n    ""product_dim.low_fat='Y'""\n  ]\n}"	10891	10891	2723	2723	2861	114	2975	9023	1	9022	9.022	2743	6259	1042.67	18.21	TRUE			21/09/2026 00:36
run_0176	gemma4:26b	instructions_for_query_generation+examples	pair_10_structured	pair_10	structured	medium	structured_wording	0	0.96	1	8871	TRUE	1	0.88	1	1	1	FALSE	TRUE	85	100	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0	0	0	0	0	1	What are the total store sales by month during 1997 for low-fat products?	sales_cube	Sum	store_sales	[date_dim.year_and_month]	"[product_dim.low_fat='1', date_dim.the_year='1997']"	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""TotalStoreSalesByMonthDuring1997ForLowFatProducts"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [\n    ""date_dim.year_and_month""\n  ],\n  ""sigma"": [\n    ""date_dim.the_year='1997'"",\n    ""product_dim.low_fat='Y'""\n  ]\n}"	10876	10876	2719	2719	2858	116	2974	8859	2	8857	8.857	2571	6269	1111.41	18.5	TRUE			21/09/2026 00:36
run_0177	gemma4:26b	instructions_for_query_generation+examples	pair_13_structured	pair_13	structured	complex	structured_wording	0	0.98	1	10314	TRUE	1	0.93	1	1	1	FALSE	TRUE	90	100	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0	0	0	0	0	1	What are the total store sales by month and customer city during Q3 1997 for customers in California when the promotion media type was Daily Paper?	sales_cube	Sum	store_sales	"[date_dim.year_and_month, customer_dim.city]"	"[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']"	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""TotalStoreSalesByMonthAndCustomerCityForQ31997InCaliforniaWithDailyPaperPromotion"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [\n    ""date_dim.year_and_month"",\n    ""customer_dim.city""\n  ],\n  ""sigma"": [\n    ""date_dim.year_quarter='1997-Q3'"",\n    ""customer_dim.state_province='California'"",\n    ""promotion_dim.media_type='Daily Paper'""\n  ]\n}"	10950	10950	2738	2738	2870	149	3019	10300	1	10299	10.299	2575	7707	1114.42	19.33	TRUE			21/09/2026 00:36
run_0178	gemma4:26b	instructions_for_query_generation+examples	pair_13_natural	pair_13	natural	complex	natural_wording	0	0.88	0	10270	TRUE	0.88	0.71	1	1	1	FALSE	FALSE	65	75	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0	1	1	1	1	1	"During Q3 1997, when Daily Paper promotions were used for customers in California, how much sales revenue came from each customer city in each month?"	sales_cube	Sum	store_sales	"[date_dim.year_and_month, customer_dim.city]"	"[date_dim.year_quarter='1997-Q3', customer_dim.state_province='CA', promotion_dim.media_type='Daily Paper']"	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""SalesRevenueByCustomerCityAndMonthForDailyPaperPromotionsInCaliforniaQ31997"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [\n    ""customer_dim.city"",\n    ""date_dim.the_month""\n  ],\n  ""sigma"": [\n    ""date_dim.year_quarter='1997-Q3'"",\n    ""promotion_dim.promotion_name='Daily Paper'"",\n    ""customer_dim.state_province='California'""\n  ]\n}"	10952	10952	2738	2738	2871	146	3017	10256	1	10255	10.255	2807	7429	1022.5	19.65	TRUE			21/09/2026 00:36
run_0179	gemma4:26b	instructions_for_query_generation+examples	pair_04_structured	pair_04	structured	simple	structured_wording	1	1	1	6112	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	What are the total store sales by product family?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""TotalStoreSalesByProductFamily"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""product_dim.product_family""],\n  ""sigma"": []\n}"	10852	10852	2713	2713	2848	68	2916	6098	1	6097	6.097	2659	3418	1070.81	19.89	TRUE			21/09/2026 00:37
run_0180	gemma4:26b	instructions_for_query_generation+examples	pair_04_natural	pair_04	natural	simple	natural_wording	1	1	1	6290	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	How much sales revenue did each product family generate?	sales_cube	Sum	store_sales	[product_dim.product_family]	[]	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""TotalStoreSalesByProductFamily"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [\n    ""product_dim.product_family""\n  ],\n  ""sigma"": []\n}"	10859	10859	2715	2715	2848	74	2922	6277	1	6276	6.276	2455	3802	1160.02	19.46	TRUE			21/09/2026 00:37
run_0181	gemma4:26b	prescription_of_result+examples	pair_11_structured	pair_11	structured	complex	structured_wording	0	0.96	0	9262	TRUE	0.88	1	1	1	1	FALSE	FALSE	85	85	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	0	1	1	0	0	0	What are the total store sales by month and customer state during 1997 for customers in the USA who purchased products from the Milk subcategory?	sales_cube	Sum	store_sales	"[date_dim.year_and_month, customer_dim.state_province]"	"[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']"	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""TotalStoreSalesByMonthAndCustomerStateForMilkInUSA1997"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""date_dim.the_month"", ""customer_dim.state_province""],\n  ""sigma"": [""date_dim.the_year='1997'"", ""customer_dim.country='USA'"", ""product_dim.product_subcategory='Milk'""]\n}"	8964	8964	2241	2241	2517	121	2638	9249	1	9248	9.248	2692	6538	934.81	18.51	TRUE			21/09/2026 00:37
run_0182	gemma4:26b	prescription_of_result+examples	pair_11_natural	pair_11	natural	complex	natural_wording	0	0.96	0	9325	TRUE	0.88	1	1	1	1	FALSE	FALSE	85	85	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	0	1	1	0	0	0	"For customers in the USA who bought items from the Milk subcategory in 1997, how much sales revenue came from each customer state in each month?"	sales_cube	Sum	store_sales	"[date_dim.year_and_month, customer_dim.state_province]"	"[date_dim.the_year='1997', customer_dim.country='USA', product_dim.product_subcategory='Milk']"	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""MonthlySalesRevenueByCustomerStateForMilkInUSA1997"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""customer_dim.state_province"", ""date_dim.the_month""],\n  ""sigma"": [""customer_dim.country='USA'"", ""product_dim.product_subcategory='Milk'"", ""date_dim.the_year='1997'""]\n}"	8963	8963	2241	2241	2519	119	2638	9313	1	9312	9.312	2946	6346	854.84	18.75	TRUE			21/09/2026 00:37
run_0183	gemma4:26b	prescription_of_result+examples	pair_14_natural	pair_14	natural	complex	natural_wording	0	0.93	0	9802	TRUE	1	0.76	1	1	1	FALSE	FALSE	85	92.5	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	0	0	1	1	1	"For Food purchases made by customers from Washington in the USA during 1997, how did sales revenue vary across quarters and brands?"	sales_cube	Sum	store_sales	"[date_dim.year_quarter, product_dim.brand_name]"	"[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']"	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""SalesRevenueByQuarterAndBrandForFoodInWashingtonUSA1997"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""date_dim.year_quarter"", ""product_dim.brand_name""],\n  ""sigma"": [""product_dim.product_category='Food'"", ""customer_dim.state_province='Washington'"", ""customer_dim.country='USA'"", ""date_dim.the_year='1997'""]\n}"	8950	8950	2238	2238	2514	131	2645	9790	1	9789	9.789	2791	6980	900.54	18.77	TRUE			21/09/2026 00:38
run_0184	gemma4:26b	prescription_of_result+examples	pair_14_structured	pair_14	structured	complex	structured_wording	0	0.93	0	10002	TRUE	1	0.76	1	1	1	FALSE	FALSE	85	92.5	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0	0	0	1	1	1	What are the total store sales by quarter and brand during 1997 for Food products purchased by customers from Washington in the USA?	sales_cube	Sum	store_sales	"[date_dim.year_quarter, product_dim.brand_name]"	"[product_dim.product_family='Food', customer_dim.state_province='WA', customer_dim.country='USA', date_dim.the_year='1997']"	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""TotalStoreSalesByQuarterAndBrandForFoodIn1997ForWashingtonUSA"",\n  ""aggregateFunction"": ""Sum"",\n  ""measure"": ""store_sales"",\n  ""gamma"": [""date_dim.year_quarter"", ""product_dim.brand_name""],\n  ""sigma"": [""date_dim.the_year='1997'"", ""product_dim.product_category='Food'"", ""customer_dim.state_province='Washington'"", ""customer_dim.country='USA'""]\n}"	8951	8951	2238	2238	2514	133	2647	9991	1	9990	9.99	2795	7179	899.24	18.53	TRUE			21/09/2026 00:38
run_0185	gemma4:26b	prescription_of_result+examples	pair_07_natural	pair_07	natural	medium	natural_wording	1	1	1	8069	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	"For stores in the USA in 1997, how did the average store cost compare across product families?"	sales_cube	Avg	store_cost	[product_dim.product_family]	"[store_dim.store_country='USA', date_dim.the_year='1997']"	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""AverageStoreCostByProductFamilyInUSAFor1997"",\n  ""aggregateFunction"": ""Avg"",\n  ""measure"": ""store_cost"",\n  ""gamma"": [""product_dim.product_family""],\n  ""sigma"": [""store_dim.store_country='USA'"", ""date_dim.the_year='1997'""]\n}"	8913	8913	2229	2229	2509	100	2609	8057	1	8056	8.056	2873	5167	873.16	19.35	TRUE			21/09/2026 00:38
run_0186	gemma4:26b	prescription_of_result+examples	pair_07_structured	pair_07	structured	medium	structured_wording	1	1	1	8077	TRUE	1	1	1	1	1	TRUE	TRUE	100	100	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0	0	0	0	0	0	What is the average store cost by product family for stores in the USA during 1997?	sales_cube	Avg	store_cost	[product_dim.product_family]	"[store_dim.store_country='USA', date_dim.the_year='1997']"	"{\n  ""cubeName"": ""sales_cube"",\n  ""queryName"": ""AverageStoreCostByProductFamilyInUSAFor1997"",\n  ""aggregateFunction"": ""Avg"",\n  ""measure"": ""store_cost"",\n  ""gamma"": [""product_dim.product_family""],\n  ""sigma"": [""store_dim.store_country='USA'"", ""date_dim.the_year='1997'""]\n}"	8902	8902	2226	2226	2507	100	2607	8046	1	8045	8.045	2860	5167	876.33	19.35	TRUE			21/09/2026 00:38
